,id,maximum,minimum,mean,peak_to_peak,trimmed_mean,variance,standard_deviation,mean_abs_deviation,median_abs_deviation,crest_factor,Peak2RMS,skewness,kurtosis,shape_factor,rms,mean_frequency,frequency_center,rms_frequency,sd_frequency,largest_freq_amp,largest_freq_idx,largest_sideband_amp,sideband_index,sideband_level_factor,figure_of_merit,state
359,1614228640858,213.66,137.74,182.3084210526316,351.4,186.68685714285712,638.0810104255855,25.260265446459297,23.287307982875856,21.199617224880388,1.1608795290947487,1.1608795290947487,-0.4585559709610296,1.6226450399414418,1.0095535061259797,184.0501056699756,2.5521926732186495,5.267375615668444,17.287787648918393,18.97147387005184,4.181254917164701,4.040404040404041,2.4968693772253516,6.0606060606060606,0.013566247996089414,0.009222501644250798,new
360,1614228707766,222.13,140.81,185.64354066985646,362.94,189.89828571428572,653.6331147363841,25.56624952425334,23.686921086971463,21.720095693779896,1.1853525548411634,1.1853525548411634,-0.44390930909685133,1.5757905961553513,1.009438427789643,187.39572382308256,2.6120075734004335,5.6711113987382,18.23884608104427,19.31560094073756,4.807718316655907,4.040404040404041,2.285512430288349,6.0606060606060606,0.01219618240833535,0.00935424425572494,new
361,1614228776331,232.36,141.18,187.13574162679427,373.54,192.2234285714286,684.3641708614728,26.160354945250127,24.395591676014728,22.33110047846892,1.2297080578349682,1.2297080578349682,-0.4607391225413885,1.5327568350931666,1.009723830879712,188.95541792992273,2.6504798991167804,5.71147357910141,17.96909736497067,19.471349021694014,4.556839271111078,4.040404040404041,2.492778640934596,6.0606060606060606,0.013192416858134676,0.009550675417404198,new
362,1614229196160,215.56,131.27,178.49502392344502,346.83000000000004,182.57142857142858,728.0241025113893,26.981921772019675,24.738200132780836,22.337177033492825,1.1940870955462837,1.1940870955462837,-0.4287771435309939,1.64403748041637,1.0113606604366863,180.52284527987746,2.5063782306307854,4.7387597853233085,16.068722562854564,18.590733992882672,4.492408244133675,4.040404040404041,2.5394152514162984,6.0606060606060606,0.014067002143021076,0.00929703051510422,new
363,1614229263144,218.36,141.0,183.99349282296652,359.36,188.1726666666667,623.216105982006,24.96429662502042,23.090520821409786,21.114306220095692,1.1760058318057212,1.1760058318057212,-0.44259838186146155,1.5822568998079196,1.0091625984847536,185.67935132151078,2.582930735784687,5.710853503037949,18.34098829210556,19.14197654180535,4.729458286251235,4.040404040404041,2.2702990243137977,6.0606060606060606,0.012226987051364099,0.009345036125679497,new
364,1614229334864,230.97,142.26,186.81574162679428,373.23,191.6446666666667,686.9318694260662,26.209385140175765,24.57348641285684,22.022727272727277,1.2243612064248726,1.2243612064248726,-0.46106402033400085,1.5131116418756825,1.0097934408415947,188.64531054069494,2.6244847095904196,5.463667163146709,17.52031659085995,19.441654920056312,4.4386026703980574,4.040404040404041,2.314758282660407,6.0606060606060606,0.012270425784907401,0.0095590952782326,new
365,1614229401584,227.54,142.99,187.84471428571428,370.53,193.02462264150944,708.6013249183673,26.61956658021252,24.763210884353725,22.947761904761904,1.1993370819469267,1.1993370819469267,-0.4587023410591385,1.5176480854820507,1.0099910212912837,189.72147482559797,2.6981970502079315,6.16274897965583,19.097304684390732,19.63774356587767,4.528481018153453,4.040404040404041,2.3345025510247157,6.0606060606060606,0.012304893545502502,0.009393016876401712,new
366,1614229468212,226.34,142.87,188.3595714285714,369.21000000000004,192.98509433962263,668.6731269591836,25.858714719784192,23.89262176870749,22.806809523809502,1.1904719502889614,1.1904719502889614,-0.413544667960195,1.4924915424993603,1.0093794318052427,190.12627718365044,2.710690912426389,6.343314701328844,19.079341612487884,19.68491612358287,4.760499462502034,4.040404040404041,2.693746372069,6.0606060606060606,0.014168196064066434,0.009333971423955855,new
367,1614314903245,212.4,132.62,179.54899521531098,345.02,184.75361904761905,721.4081669329915,26.859042554286845,24.997412605022756,22.560000000000016,1.1699460974488887,1.1699460974488887,-0.48472430805956834,1.583678392176696,1.0111269366004385,181.5468255017442,2.5410311457061234,4.980725832770259,16.504193419846192,18.695584056163966,4.614875044789708,4.040404040404041,2.6339724177689527,6.0606060606060606,0.014508501652338983,0.00919422241906488,new
368,1614314970725,226.65,139.98,184.41755980861245,366.63,188.7742857142857,680.9863399784804,26.09571497350629,24.24846683912913,21.939856459330137,1.2168818783255135,1.2168818783255135,-0.4385708765658351,1.5610221817846865,1.0099619879901494,186.2547253245985,2.5988445146501977,5.355765660953461,17.260434518741743,19.192652478913267,4.5967945234328225,4.040404040404041,2.4004731319192816,6.0606060606060606,0.012888119363070211,0.009512166456037592,new
